f1,f2,f3,f4,f5,f6,f7,f8,f9
210.56,193.045,123.449,97.551,938.525,846.635,791.17,913.17,610.083
380.98,173.276,230.402,-49.258,477.081,554.975,859.229,901.542,664.42
237.776,408.234,381.685,467.539,1312.503,1265.82,877.666,494.066,260.163
219.004,293.627,69.096,282.516,1012.603,1145.579,514.263,746.497,238.489
105.324,-107.071,-211.446,292.755,1049.406,917.438,981.417,1071.759,685.649
-35.325,-444.492,-225.925,32.708,1335.883,1241.658,1106.567,1247.242,1001.475
-266.609,-1505.279,-524.105,-62.152,1861.178,1938.139,1486.01,1657.279,1587.637
-640.765,-2126.765,-1230.67,-104.217,2143.93,2222.157,2069.226,2175.026,2153.774
-395.564,-1773.109,-853.436,-226.818,1761.982,1807.2,1819.309,1925.109,1861.418
423.19,-82.931,347.709,-235.825,540.139,411.07,824.838,905.816,606.68
349.78,652.235,388.722,667.455,1272.218,1565.347,655.873,231.794,-31.405
223.045,301.836,44.989,326.568,1020.188,1217.44,479.669,720.757,175.722
251.989,-502.784,506.53,80.765,1505.215,1670.223,701.455,762.852,849.17
-638.316,-2118.125,-1215.759,-111.942,2148.937,2203.154,2069.98,2136.78,2166.639
-648.348,-2260.108,-1394.493,-70.661,2000.944,2280.462,2256.073,2279.079,2343.437
362.079,78.929,534.425,-220.03,585.612,482.167,648.156,706.744,468.238
554.741,68.6,722.667,219.289,794.541,-72.548,457.963,477.474,-207.896
-107.162,489.926,-116.312,734.389,1179.417,1617.637,687.66,110.082,269.401
-272.473,407.022,-387.253,570.289,936.557,1440.194,471.752,210.709,455.307
15.899,273.951,-204.695,542.19,954.756,1414.25,930.601,480.716,580.631
13.508,205.604,-290.704,434.018,830.177,1292.205,933.829,611.349,709.97
12.584,203.325,-292.346,433.941,831.452,1293.654,935.411,612.686,711.514
93.976,342.823,-145.432,991.891,1379.486,1831.569,1083.353,157.856,266.964
-101.582,-62.963,-606.292,746.003,870.887,1668.362,1078.609,552.859,799.721
336.065,646.861,372.85,669.334,1269.789,1567.048,657.726,229.2,-22.033
-318.528,77.789,-550.077,517.421,1124.509,1593.397,776.766,468.451,694.1
-41.281,89.926,-379.519,433.289,897.774,1371.556,1006.704,672.961,786.033
-210.965,234.884,-309.441,712.538,1293.448,1757.347,852.498,269.481,454.3
-304.417,163.504,-512.198,529.633,1077.352,1548.627,710.963,410.519,635.454
172.692,191.281,-4.698,383.609,947.936,1222.329,1022.54,710.417,653.733
272.262,381.111,92.393,515.557,1022.798,1396.944,897.422,528.299,387.304
-41.626,127.956,-314.572,528.121,1017.145,1491.333,1025.888,574.079,687.863
201.677,236.332,-122.283,360.992,806.919,1225.721,911.505,721.851,640.622
-2.446,109.959,-340.623,421.189,882.918,1346.941,1000.084,684.191,768.444
-35.661,92.17,-369.742,441.639,906.805,1380.994,1015.451,668.017,778.818
-523.134,-1363.838,-1228.516,364.715,1674.478,2304.459,1891.999,1452.358,1727.187
-125.086,-249.76,-484.462,780.753,1623.666,2052.896,1420.432,602.923,739.686
-175.378,-248.448,-712.753,668.302,999.093,1740.614,1216.615,709.883,945.855
-0.037,122.38,-290.576,893.177,1462.546,1892.678,1218.43,346.814,458.627
166.379,-26.512,-102.015,131.805,802.153,917.194,1009.823,1080.408,820.653
-425.687,-1896.392,-1168.109,60.608,1873.868,2208.123,2208.944,2054.694,2032.891
168.764,-20.311,-96.88,128.43,798.098,910.629,1009.949,1077.546,825.935
140.167,-116.694,-144.542,108.306,851.056,966.764,1090.444,1129.444,930.792
377.969,158.131,214.985,-47.135,467.281,559.41,874.067,913.067,678.878
-488.238,-2146.846,-1260.06,26.157,2003.37,2365.075,2346.745,2166.846,2225.342
-533.365,-2221.457,-1346.209,22.448,2052.143,2408.016,2426.159,2228.719,2294.142
-506.409,-2184.585,-1306.466,2.955,1989.392,2346.625,2393.71,2204.585,2263.92
381.333,125.333,216.667,-69,454.667,551,885,924,692.333
301.116,316.805,68.309,476.914,941.783,1378.402,893.263,614.645,443.375
-512.304,-2112.93,-1260.412,121.321,2109.413,2507.358,2412.269,2078.286,2201.079
-427.339,-1924.33,-1234.719,275.211,2106.971,2716.106,2241.06,1884.345,1938.106
297.967,-526.279,462.525,342.887,1562.352,1977.183,1003.764,664.812,815.957
-641.196,-2246.402,-1352.27,122.062,2214.164,2667.144,2304.422,1944.495,2213.256
-585.654,-1956.942,-1350.134,226.738,2029.379,2549.651,2289.468,1884.681,2098.968
-521.787,-2133.39,-1257.636,125.437,2147.663,2503.81,2414.607,2097.278,2161.838
195.797,22.624,-158.581,282.724,841.065,1161.264,898.337,976.717,597.555
-254.705,-1400.164,-969.77,228.55,1656.531,2143.53,1810.746,1718.05,1519.944
269.176,200.596,-56.715,269.007,757.933,1111.454,849.288,856.638,625.11
264.767,183.583,-66.392,267.183,768.767,1127.392,863.933,863.933,644.342
-380.52,-1911.688,-1207.494,175.141,1955.178,2565.93,2159.813,1931.688,1993.134
-437.27,-2003.119,-1317.546,179.09,2016.375,2627.648,2244.892,2004.824,2057.333
-435.617,-1996.01,-1307.148,196.221,2029.919,2643.545,2255.634,1989.18,2044.878
-161.823,-1511.544,-584.199,0.348,1574.62,1981.282,1653.211,1653.211,1777.279
-329.061,-1868.318,-977.606,-222.636,1404.197,1736,2009.985,2009.985,2035.303
-269.283,-1241.661,-110.633,199.822,1729.194,2481.808,562.527,334.402,1121.353
-303.902,-1273.212,-788.654,277.297,1582.308,2233.922,1597.954,1293.212,1599.834
220.868,-856.202,110.112,64.49,1248.836,1744.196,1084.773,1084.773,1267.788
-534.832,-2219.5,-1338.213,13.58,2052.545,2387.509,2428.339,2196.186,2312.665
-754.98,-2358.296,-1435.448,72.203,2263.569,2728.835,2174.088,1878.582,2248.701
-659.084,-1858.532,-1431.76,252.929,1944.532,2525.979,2148.27,1775.31,2051.377
-531.058,-2213.671,-1338.756,36.97,2061.366,2422.543,2430.93,2214.691,2281.421
-47.394,-1470.485,-533.606,-378.636,931.03,1206,1694.818,1733.818,1656.97
270.94,58.328,-64.182,1181.104,1647.717,1985.331,1390.964,323.678,244.956
317.529,301.649,260.189,641.845,1414.435,1434.665,1122.333,526.817,249.652
185.519,-158.158,-203.406,1093.133,1735.943,2055.198,1532.737,504.465,435.178
305.127,268.087,236.102,637.969,1430.567,1453.037,1147.274,548.329,277.418
-66.467,-928.6,-178.8,646.2,2071.333,1822.933,1580.133,971.133,659.067
314.085,-168.394,-348.501,1032.494,1470.415,1768.973,1476.477,653.115,483.168
-261.841,-794.703,-991.024,773.342,1153.641,1268.621,1192.133,1238.018,924.161
479.357,-242.591,-174.237,1834.836,1613.088,1895.176,1199.531,-46.378,-235.575
231.998,-367.344,-471.719,956.41,1565.388,1848.412,1621.938,809.698,671.35
-325.333,-976,-1092,702.2,1262.267,1368.067,1342.067,1381.067,1086.333
-53.923,-1344.231,-931.231,1103.615,2084.462,2281.538,2058.462,1112.077,1012
314.614,-174.573,-370.744,1029.846,1446.054,1747.436,1511.783,653.645,506.117
66.624,-232.967,-346.194,361.576,1067.7,950.054,1066.537,1142.826,732.71
94.346,-172.94,-277.315,292.755,989.025,939.395,1052.775,1126.65,762.496
53.811,-264.144,-368.519,358.625,1082.763,967.263,1088.244,1162.119,757.429
67.521,-231.582,-346.24,358.625,1063.911,944.983,1069.392,1143.267,735.15
173.724,-804.058,257.35,43.199,1512.226,1593.575,820.587,1059.455,910.537
164.039,-992.077,71.933,50.224,1325.398,1684.468,1068.311,1215.461,1147.734
269.608,-588.742,432.657,576.046,1875.973,2122.765,1098.596,627.565,518.614
319.357,-859.091,-288.62,1205.252,1840.297,2435.164,1496.509,597.05,632.904
237.015,-978.997,-26.856,452.608,1712.263,1962.808,1132.116,1101.473,637.75
588.393,77.737,762.356,554.223,1188.379,396.117,472.103,377.169,-320.758
-811.298,-2284.721,-1330.005,4.396,2372.16,2623.765,1940.286,1827.286,2097.939
-528.855,-1886.459,-997.65,247.437,2391.529,2585.904,2203.875,1802.827,1822.377
-588.097,-2089.159,-1197.663,-50.159,2184.539,2292.851,2104.871,2131.482,2078.503
-730.979,-2393.426,-1468.708,95.682,2240.553,2714.083,2261.24,1955.99,2255.674
-489.186,-1980.325,-1125.058,435.763,2510.932,2806.499,2366.948,1683.831,1805.3
-473.737,-2139.824,-1311.372,324.625,2401.913,2670.199,2410.143,1898.304,1963.301
-822.313,-2523.061,-1736.51,195.857,2172.014,2323.156,2253.952,2292.952,2239.701
-577.237,-2257.385,-1542.099,337.93,1973.642,2626.77,2451.976,2063.192,2242.746
-541.894,-2241.466,-1370.652,44.513,2059.089,2430.58,2417.352,2238.552,2255.893
-697.669,-2406.336,-1544.26,-26.901,1959.304,2291.121,2349.415,2388.415,2403.654
-386.076,-1859.202,-1089.653,579.248,2472.421,2787.554,2456.083,1675.135,1719.892
-409.108,-1903.212,-1073.66,445.777,2457.363,2712.257,2422.788,1783.942,1752.771
-353.971,-2025.265,-1298.354,470.427,2342.03,2628.541,2519.495,1916.529,1895.607
-778.762,-2487.429,-1772.143,279,2108.667,2259.81,2309.381,2348.381,2219.905
310,-1002.222,-688.556,1125.889,1279.556,1950.667,1881.889,659.778,714
105.833,-1206.794,-286.968,452.873,1832.254,2096.175,1349.317,1286.889,813.365
-502.507,-2219.364,-1409.529,407.55,2398.529,2572.043,2315.371,1910.15,1682.371
-748.784,-2465.201,-1700.098,200.538,2128.569,2250.199,2304.297,2378.172,2198.453
331.34,-977.643,-109.438,-182.262,867.198,915.254,1514.146,1293.153,1030.071
222.301,-956,-25.235,-436.333,734.536,704.575,1255.261,1333.948,1112.915
201.349,-1108.092,-169.069,-455.832,570.782,757.834,1426.776,1465.776,1309.588
584.229,-1.804,645.451,323.392,869.444,42.954,620.817,507.856,-208.209
441.997,-295.135,-373.813,1193.21,1161.787,1683.659,1509.055,413.033,326.554
446.619,-432.835,-426.345,1217.254,1142.364,1728.554,1599.487,401.721,395.653
530.044,-143.871,243.566,22.18,688.192,645.193,1118.135,881.323,543.968
402.048,-239.394,197.432,-255.433,365.889,465.922,1004.11,1043.11,812.183
366.994,270.937,-31.093,1315.663,1606.088,2187.227,1218.824,115.026,32.437
445.112,151.899,255.55,2092.546,1862.312,2264.89,1036.651,-592.888,-632.441
333.182,321.39,177.172,766.519,1421.834,1643.83,999.957,459.521,57.859
335.958,652.292,379.804,678.294,1271.243,1584.258,629.096,216.697,-42.823
278.339,254.648,-8.495,519.006,933.316,1429.957,925.624,626.781,481.631
306.782,249.556,123.93,760.348,1456.657,1686.972,1051.468,504.616,114.24
278.814,48.958,-173.794,1223.867,1693.99,2255.935,1356.796,303.069,219.089
25.149,-728.047,-163.719,794.98,2035.552,2044.608,1415.168,764.894,445.126
-97.339,-1092.651,-631.507,1267.422,2269.623,2532.253,1938.382,755.231,724.252
534.599,505.313,1221.516,892.116,1498.754,875.644,309.267,-256.034,-779.909
368.376,-38.365,31.35,2021.708,1692.48,2066.539,1232.668,-464.769,-575.748
-100.697,-66.845,-607.27,747.065,871.065,1669.528,1081.335,555.389,801.774
106.648,-268.814,-644.03,988.61,929.494,1970.336,1212.344,640.292,741.05
-49.258,-526.364,-758.373,839.697,867.567,1757.483,1348.558,869.088,1049.114
60.085,-646.341,-650.926,1608.866,861.693,1944.128,1027.068,183.93,415.531
336.3,-93.849,-357.387,1075.444,1449.681,1892.391,1314.552,598.318,290.635
-161.31,-574.908,-950.124,911.337,1116.178,1476.558,1021.66,1021.66,705.914
595.743,4.809,-121.696,1993.784,1570.525,2101.339,1055.887,-300.431,-418.457
-334.379,-1097.014,-1101.599,1495.448,1138.739,1215.409,746.022,746.022,362.322
514.699,-234.749,-177.871,1950.049,1656.287,2000.289,1237.984,-164.073,-228.5
123.866,-190.009,-543.965,833.884,860.397,1808.806,1137.886,691.221,747.687
61.844,-355.406,-648.006,796.392,963.073,1893.583,1256.557,811.815,867.108
-412.93,-1043.374,-1189.707,626.159,842.548,1586.593,1339.178,1339.178,1399.678
-157.055,-328.783,-733.01,690.28,1002.782,1764.739,1273.039,762.25,988.355
-114.043,-713.026,-859.359,767.737,999.857,1838.286,1496.486,1024.56,1195.177
30.343,-466.175,-758.775,911.731,1048.255,2048.936,1350.611,804.377,895.382
255.673,-287.903,-481.189,1002.18,1543.292,1979.936,1449.378,751.301,466.171
-225.567,-758.5,-1051.1,837.9,1226.333,1577.533,1168.533,1168.533,861.967
38.585,-1134.754,-898.354,1235.877,2044.708,2484.892,1881.108,907.185,792.6
-376.503,-1671.417,-1288.75,916.729,1544.122,2299.684,1931.434,1318.465,1484.087
-663.556,-1999.333,-1616.667,834,1744.444,1770.444,1727.111,1727.111,1446.222
463.385,-374.821,-392.154,1873.077,1432.308,1751.026,1414.974,-48.615,-188
62.514,-222.775,-435.446,493.327,1080.645,1166.25,932.878,1072.959,535.307
128.542,-79.47,-272.756,331.511,893.275,1144.573,897.752,1033.18,602.913
31.89,-296.938,-490.223,488.571,1116.784,1211.022,982.322,1117.751,590.832
321.003,-676.184,218.951,132.085,1245.7,1808.716,939.285,935.797,1062.763
422.854,-261.133,591.52,680.315,1817.916,2271.742,964.343,324.795,402.118
464.889,-565.399,-212.076,1396.776,1794.305,2644.756,1394.013,282.989,494.6
708.514,335.833,837.514,684.248,1134.873,567.544,312.359,130.937,-504.644
-405.988,-1611.785,-975.871,454.897,2338.36,2878.343,1961.599,1520.2,1505.622
-623.408,-2169.54,-1434.194,246.282,2193.267,2912.198,2097.64,1753.39,2027.76
-380.918,-1994.245,-1313.327,454.571,2345.245,2777.673,2300.714,1850.429,1719.041
-381.614,-1756.439,-1090.544,586.363,2463.647,3004.613,2203.348,1481.231,1577.385
-613.165,-1856.113,-1446.485,303.641,1937.2,2598.771,2183.679,1767.73,2025.711
-377.475,-1629.786,-1095.511,609.541,2360.172,2877.96,2238.116,1487.025,1576.557
-505,-2143.409,-1406.022,193.885,2055.474,2622.673,2259.631,2114.055,2000.262
-479.041,-2041.795,-1503.109,473.758,1942.633,2830.209,2276.744,1854.054,2015.62
-606.509,-2197.442,-1521.975,126.581,1921.248,2504.606,2173.152,2173.152,2175.989
-374.476,-1821.494,-1125.36,577.03,2436.045,2888.055,2268.091,1683.18,1521.476
-330.297,-1945.824,-1307.824,516.198,2319.934,2760.066,2346.934,1858.132,1690.429
-671.81,-2323.286,-1685.286,354.429,2140.19,2472.476,2167.19,2217.619,1924.095
-292.781,-1652.087,-1060.041,709.981,2430.468,2988.291,2280.141,1473.739,1503.803
-678.995,-2269.929,-1731.243,414.7,2072.733,2469.276,2135.848,2135.848,1995.538
-720.476,-2370.286,-1743.286,338.429,2107.524,2431.81,2138.524,2258.952,1964.762
588.81,231.071,900.433,434.528,1079.168,247.091,262.394,285.451,-322.895
151.697,-618.954,60.357,217.899,1208.439,1815.497,931.364,802.268,1081.419
250.166,-239.224,388.378,724.67,1734.277,2231.277,964.179,245.992,479.947
278.942,-488.615,-243.529,1208.054,1676.816,2449.558,1288.551,265.412,602.838
276.366,-755.377,214.93,57.376,1253.394,1696.722,1021.95,1018.71,1185.271
270.696,-789.883,207.478,47.494,1264.086,1688.622,1032.318,1053.216,1186.891
284.501,-760.764,228.088,51.259,1260.517,1693.158,1027.39,1027.39,1186.661
246.565,-807.155,155.595,81.099,1214.909,1728.946,1034.213,1034.213,1225.308
305.526,-713.256,221.41,96.256,1250.154,1758.282,976.59,976.59,1117.231
577.507,145.623,819.054,425.034,984.452,275.799,359.596,359.596,-212.581
286.07,-330.837,667.949,443.631,1771.243,2050.058,837.546,428.248,541.348
273.049,-529.398,525.807,551.22,1891.901,2028.192,1061.365,422.632,544.854
-264.225,-1053.779,56.618,613.673,2226.807,2918.367,531.623,-190.495,663.327
345.216,-436.885,97.101,1482.644,2031.061,2787.582,1369.133,36.241,308.552
30.54,-1089.273,-643.748,1087.341,1213.272,2525.428,1361.301,671.122,1165.043
-829.074,-2294.537,-1329.474,-1.176,2387.548,2624.295,1925.429,1773.429,2112.265
-530.241,-1878.905,-983.832,242.347,2397.604,2568.39,2202.362,1763.17,1833.015
-697.501,-2043.104,-1123.269,246.725,2494.07,2805.946,2046.71,1597.692,1873.412
-748.755,-2403.242,-1468.178,90.111,2255.941,2714.614,2246.383,1902.133,2270
-506.961,-1990.141,-1124.527,430.192,2526.32,2807.029,2352.091,1629.974,1819.626
-840.088,-2532.878,-1735.98,190.286,2187.401,2323.687,2239.095,2239.095,2254.027
-583.172,-2256.747,-1546.497,349.722,1969.003,2619.94,2451.554,2018.044,2256.27
-694.99,-2397.466,-1528.486,-36.064,1963.188,2272.493,2350.341,2350.341,2417.67
-386.057,-1848.115,-1083.012,598.438,2481.163,2784.815,2456.608,1619.777,1719.479
-583.091,-2256.607,-1546.893,350.92,1969.106,2620.668,2451.704,2017.307,2255.769
-786.81,-2489.286,-1779.571,292,2109.905,2246.19,2306.905,2306.905,2229.81
-718.993,-2329.022,-1416.314,131.134,2270.45,2766.522,2242.178,1863.351,2222.364
-563.767,-2222.823,-1533.433,358.612,1960.583,2651.831,2447.514,2014.093,2254.255
-935.253,-2600.823,-1709.998,19.69,2099.609,2547.502,2146.369,2146.369,2419.689
-583.254,-1663.454,-798.357,591.239,2451.109,2621.533,1518.329,796.212,1126.742
-593.469,-1691.979,-1338.814,329.903,1841.345,2513.421,2039.241,1603.596,1924.605
-322.26,-1169.659,-793.667,683.162,2091.458,2638.694,1833.204,1026.898,1293.119
-630.669,-1868.718,-1412.917,297.591,1976.602,2579.683,2218.398,1768.233,2040.621
-561.978,-2213.499,-1533.364,361.983,1954.63,2648.046,2447.032,2012.166,2250.573
41.206,-1064.74,-483.919,795.393,1143.227,2316.402,1258.637,800.309,1243.069
-564.506,-2228.889,-1536.687,357.576,1959.399,2644.434,2451.656,2027.555,2251.296
-548.972,-2194.714,-1530.474,379.323,1953.185,2675.501,2426.802,1993.381,2220.228
-561.174,-2220.676,-1535.724,363.43,1954.576,2649.42,2451.205,2017.065,2254.436
-836.13,-2524.574,-1839.622,233.188,1809.862,2417.878,2306.492,2306.492,2442.563
247.646,-693.826,-310.292,1326.459,1517.634,2264.325,1727.831,218.821,346.598
186.093,-621.299,335.502,-58.5,1063.409,1175.53,1189.963,793.342,667.448
402.508,-792.745,-655.679,1258.15,1239.802,2154.021,1704.535,454.885,494.6
461.308,-422.59,-412.923,1802.462,1392.846,1763.487,1456.513,3.308,-107
150.531,-794.981,170.852,-422.057,787.769,785.619,1068.107,1125.958,967.819
545.176,-3.706,653.804,211.255,714.392,-48.255,540.216,540.216,-114.549
352.091,-902.101,-166.247,-33.181,878.239,1129.483,1369.293,1186.582,797.742
385.936,-129.455,-55.016,1414.579,1375.77,2036.655,1448.429,-31.809,35.284
388.63,215.582,684.34,137.312,872.108,888.201,789.295,390.083,187.577
539.126,-223.358,-393.468,1349.516,1102.61,1931.908,1422.133,196.828,176.253
545.523,-90.447,177.393,165.838,703.981,866.586,983.787,785.677,324.534
433.983,127.517,487.873,114.761,789.664,944.891,599.783,739.242,534.111
404.414,355.591,735.883,140.937,1009.576,926.208,309.584,503.781,234.096
536.438,227.38,841.088,397.804,1043.69,238.156,243.707,364.826,-323.645
585.614,753.453,837.732,362.459,936.851,1235.874,54.605,116.415,-74.112
463.609,533.191,1176.322,438.685,1112.345,341.298,-52.676,0.84,-564.58
585.241,185.78,829.767,335.809,901.181,-4.668,339.663,359.294,-329.176
-50.433,783.19,328.059,868.259,1047.732,1716.652,15.943,-459.643,-117.739
229.584,777.514,581.679,735.748,1120.877,1561.613,276.451,-256.789,-79.757
-170.668,689.273,53.053,604.084,739.472,1409.485,-179.635,-255.656,136.175
-225.43,660.687,-20.24,622.081,745.514,1443.852,-176.251,-253.901,157.314
266.58,505.616,314.765,534.108,795.349,1329.976,540.179,183.573,328.249
344.221,549.075,512.141,556.798,936.56,1402.176,501.388,86.172,215.926
319.242,368.22,309.104,348.452,674.976,1189.78,512.878,357.41,504.87
567.843,400.812,565.428,238.375,704.129,1111.931,487.791,485.437,413.316
122.761,28.157,-232.666,891.056,700.434,1751.809,741.54,226.583,598.513
359.061,476.613,258.713,1386.9,1458.267,2147.125,840.506,-345.439,-111.997
118.394,16.29,-247.356,899.072,698.836,1761.636,747.747,228.931,605.831
135.639,7.064,-241.937,905.796,697.721,1772.143,751.5,238.661,601.564
96.158,-68.439,-360.244,1056.636,775.027,1928.103,833.962,184.986,603.576
293.451,8.923,195.289,190.272,762.74,970.635,629.697,896.487,453.425
331.206,-101.27,264.849,227.104,868.699,1134.465,598.77,869.349,379.464
427.257,95.095,453.819,119.858,768.262,954.594,632.256,764.382,565.606
444.85,302.083,680.702,401.848,1079.874,1255.57,627.421,417.644,220.874
437.17,102.257,482.697,131.848,772.15,904.133,610.779,740.11,513.406
425.328,40.414,415.152,46.613,689.985,868.168,696.746,812.48,612.53
491.453,549.508,529.217,489.958,820.365,1309.888,533.391,291.622,205.579
464.081,350.686,631.192,373.542,878.106,1240.587,601.92,376.205,391.72
582.055,605.12,798.393,527.319,1025.714,1420.553,475.85,136.755,55.217
287.9,-81.861,-205.05,962.686,693.825,1866.518,798.919,341.42,569.145
533.717,384.339,489.192,261.188,659.698,1122.912,505.536,505.536,436.983
461.921,268.515,484.209,180.769,676.733,1020.46,587.875,575.433,594.172
490.912,254.712,530.923,161.764,692.622,1003.235,604.11,604.11,596.596
575.899,402.842,575.265,237.567,707.357,1112.755,486.92,486.92,407.644
455.308,-108.5,405.65,186.267,960.433,1440.433,700.933,700.933,719.217
272.947,-773.875,217.896,50.28,1265.967,1705.424,1018.174,1018.174,1190.442
430.492,490.26,886.228,503.472,1297.844,1337.542,462.831,181.006,-51.713
441.167,148.422,274.603,1457.51,1669.461,2204.192,1074.188,-89.41,-118.094
386.092,82.477,298.158,1178.836,1582.59,1993.064,870.704,166.144,-224.442
408.818,112.473,314.073,1879.204,1805.797,2043.346,952.69,-423.58,-635.196
424.439,223.297,587.054,723.134,1426.013,1586.508,659.471,336.345,-180.334
448.339,487.5,786.77,808.962,1375.48,1078.204,540.028,97.982,-501.36
503.331,481.734,1131.724,863.734,1458.515,865.226,335.056,-151.029,-756.085
428.062,-213.589,-105.821,1215.399,1471.971,1946.752,1084.121,420.934,60.896
438.771,-263.867,-120.499,1630.072,1554.991,1728.936,1030.302,115.295,-342.104
437.197,-239.129,-172.193,1217.213,1382.609,1878.879,1189.023,408.232,118.533
352.728,-490.951,133.719,499.711,1467.791,1646.664,927.587,899.291,342.047
543.394,66.521,639.395,605.868,1180.551,528.524,441.109,434.671,-413.688
522.743,123.852,742.489,386.301,928.932,272.939,361.477,454.66,-189.989
600.596,86.475,733.069,439.201,984.944,116.631,510.523,412.518,-328.474
318.554,949.927,779.591,898.333,1150.658,1850.378,-261.044,-445.933,-555.29
588.634,836.63,993.115,674.803,1232.787,1572.561,261.574,-148.63,-285.134
535.924,942.001,993.504,813.609,1213.966,1156.893,149.103,-252.198,-688.396
487.822,655.295,1299.118,759.337,1371.426,745.312,102.98,-278.649,-792.184
567.675,421.685,346.08,1634.296,1631.415,2418.885,944.02,-378.165,-291.201
147.104,848.369,562.591,1299.644,1245.149,2350.308,-505.874,-762.181,-740.375
393.104,100.103,291.874,1188.794,1574.318,2023.772,828.031,155.263,-273.257
523.823,362.825,371.05,2040.039,1766.398,2253.205,806.667,-682.078,-823.19
548.327,358.667,264.658,1609.449,1549.931,2353.48,1008.065,-343.219,-281.652
420.44,79.61,178.997,2094.819,1804.125,2196.699,1100.293,-572.22,-640.156
428.683,232.138,569.937,750.172,1425.591,1628.757,632.728,320.298,-222.694
460.618,503.245,736.874,895.845,1380.027,1216.024,449.526,46.86,-641.18
620.728,741.433,1209.398,998.865,1410.325,1045.264,173.4,-402.628,-947.139
255.538,-225.44,-388.79,1242.182,820.225,2158.847,936.251,251.593,558.378
61.423,-504.038,-557.963,1087.495,697.92,1962.12,1006.248,494.586,868.758
288.943,-100.018,-199.247,965.201,698.774,1883.02,795.327,337.429,575.867
434.169,-193.098,-108.263,1227.205,1466.271,1980.678,1039.61,405.871,7.971
450.962,-222.959,-125.375,1653.643,1543.612,1796.666,941.44,85.223,-447.763
447.645,-204.068,-176.372,1237.413,1372.857,1936.927,1112.864,382.459,27.978
577.574,-65.292,-207.607,1997.218,1503.356,2035.53,1113.327,-277.684,-428.686
492.462,-304.551,-303.885,1916.692,1498.769,1828.564,1337.436,-114.038,-228.5
550.875,92.556,600.308,675.548,1186.029,650.297,378.773,390.22,-516.124
536.368,346.898,502.706,265.207,670.073,1156.353,497.42,497.42,450.919
575.618,113.029,760.48,327.725,820.539,19.775,422.422,422.422,-235.255
164.491,-27.464,-102.929,130.491,801.525,915.205,1007.295,1081.487,821.011
-657.782,-2151.532,-1258.637,-89.897,2146.963,2236.646,2049.683,2190.358,2119.067
153.599,-948.764,120.883,25.912,1358.114,1646.838,983.048,1184.489,1097.642
129.224,-753.947,331.043,48.198,1542.585,1629.59,737.236,984.76,843.164
-143.783,-1276.006,-262.078,68.861,1697.411,1856.256,961.956,1428.006,965.322
-949.551,-2408.547,-1450.224,-71.343,2302.433,2520.376,1830.886,1936.686,2176.082
-673.93,-2301.187,-1418.603,-73.509,2012.5,2270.675,2249.175,2312.598,2326.967
335.061,20.829,496.19,-226.186,598.085,479.625,657.159,755.067,470.071
523.444,14,688,210.333,807.444,-68.889,462.778,522.444,-205.778
433.694,415.348,1165.681,455.003,1183.716,364.668,-36.98,15.86,-570.77
-967.327,-2418.363,-1449.694,-76.914,2317.82,2520.906,1816.029,1882.829,2190.408
-672.431,-2297.548,-1409.08,-80.354,2013.738,2253.064,2255.088,2278.296,2344.798
-182.226,477.515,-180.835,768.576,1167.934,1670.752,618.551,57.599,264.721
-301.4,555.765,-207.868,630.571,809.994,1485.517,14.853,-120.794,264.812
-279.32,323.152,-441.747,574.025,887.592,1466.502,532.77,270.798,532.092
0.986,240.937,-242.612,531.382,921.001,1409.767,933.63,507.077,618.941
-101.553,-62.549,-605.77,746.263,871.339,1668.676,1078.486,552.35,799.158
-99.946,-63.394,-604.197,748.903,869.386,1670.965,1076.021,549.426,798.226
-99.758,-65.488,-607.062,748.317,870.961,1671.51,1079.874,554.033,799.583
-499.591,-1116.17,-1116.512,382.24,1569.613,2178.058,1685.851,1282.986,1554.207
-227.552,185.905,-339.213,707.987,1316.414,1785.723,880.72,297.241,487.665
-313.544,51.702,-584.842,534.614,1012.079,1583.696,792.302,490.62,737.811
-219.84,229.569,-318.75,715.462,1294.192,1764.698,848.539,267.028,456.842
249.39,302.066,12.346,485.873,939.414,1384.246,903.232,599.631,474.773
-54.363,99.412,-346.28,519.404,991.898,1489.261,1030.03,596.439,719.828
-316.159,-702.574,-817.46,445.235,1395.879,1961.769,1508.12,1052.803,1258.902
-502.388,-1271.634,-1159.363,401.597,1675.054,2299.849,1846.474,1372.256,1640.746
-174.768,-239.875,-701.95,673.675,1008.448,1747.11,1214.081,699.347,934.214
-137.624,-300.715,-728.691,716.188,1000.623,1805.761,1242.812,734.182,943.015
171.435,-26.802,-87.619,134.049,798.493,918.742,987.469,1072.163,801.715
164.03,-29.245,-104.813,131.07,801.038,915.711,1008.824,1082.699,822.274
-448.738,-2073.112,-1175.793,68.291,1950.703,2338.742,2178.211,2093.112,2025.207
-545.48,-2237.858,-1365.519,38.2,2060.939,2424.391,2404.83,2236.898,2252.352
-146.653,-1494.139,-495.1,5.617,1523.843,1883.88,1501.199,1635.806,1600.039
-334.97,-1885.258,-976.03,-234.848,1378.985,1692.667,1987.924,2026.924,1999.848
-758.075,-2383.677,-1449.068,67.869,2258.617,2697.883,2191.422,1934.915,2236.32
-437.147,-1944.786,-1260.412,267.756,2081.003,2710.867,2241.47,1901.585,1963.554
229.795,-667.898,286.146,293.247,1396.712,1946.081,1014.202,784.585,988.885
