f1,f2,f3,f4,f5,f6,f7,f8,f9
1062.028,539.412,359.608,0,554.319,363.251,3.147,133.107,768.973
1159.236,960.536,734.521,0,3.998,2.665,0,288.186,611.997
671.846,103.68,55.39,144.169,248.865,262.023,0,23.995,607.859
966.479,541.455,293.847,0,614.112,409.408,0,26.047,584.971
962.887,1027.507,669.797,0,0,0,-70.793,472.861,612.899
964.618,1104.242,702.604,0,0,0,-59.931,465.202,534.176
1161.625,969.633,738.084,0,0,0,0,287.729,607.767
955.762,1100.114,699.642,0,8.568,5.712,-59.367,468.542,528.79
1101.315,1110.303,695.975,0,45.562,-69.469,49.922,347.41,512.705
699.849,1005.628,611.558,22.039,141.04,108.719,-116.102,323.997,336.151
724.366,1045.735,642.739,0,197.898,131.932,-124.713,349.665,361.901
737.572,1065.036,654.928,0,157.842,105.228,-120.236,375.877,368.292
734.466,1053.179,637.426,0,206.19,137.46,-118.172,325.941,340.228
916.291,1009.11,818.584,-79.44,0,-128.535,64.268,324.36,399.212
978.613,985.399,588.857,48.489,102.099,-20.09,60.241,134.465,354.875
1066.706,1106.491,660.648,0,229.169,3.379,74.7,139.848,360.463
648.645,527.643,351.762,-77.421,454.651,472.929,-9.908,58.677,444.692
514.368,523.832,349.221,-53.168,426.454,426.083,-52.853,179.773,447.913
403.606,104.912,69.941,-169.489,307.201,656.771,265.763,-88.387,334.268
463.65,467.496,311.664,-79.375,436.908,502.939,-76.194,93.818,357.246
538.709,282.477,188.318,-71.557,509.497,530.484,183.64,-31.26,440.253
598.448,283.22,188.813,-56.612,593.813,546.84,36.441,30.573,537.796
680.133,423.119,282.079,-58.36,562.704,495.022,-54.688,72.559,543.171
539.28,782.983,487.408,-94.787,126.8,337.3,-110.928,274.859,303.821
691.198,997.604,612.812,-13.901,222.517,185.414,-125.38,311.162,343.65
590.132,472.913,308.366,-31.351,524.963,433.578,-115.581,197.03,543.288
268.246,340.164,226.776,-146.01,277.645,574.456,-89.812,89.812,221.094
484.669,407.237,271.492,-68.205,500.328,515.431,-101.438,101.438,416.053
674.287,248.707,165.805,-37.761,689.48,542.377,-58.179,67.165,642.811
702.709,101.431,53.194,-42.339,731.743,600.732,-32.731,32.731,693.336
552.785,283.054,188.702,-49.192,618.003,543.18,-86.707,86.707,537.497
821.35,174.009,86.447,-0.035,807.584,538.482,-21.354,21.354,733.271
193.563,-38.709,308.386,-142.01,189.732,250.276,448.008,-149.336,162.164
486.372,324.166,336.77,-125.015,276.856,357.066,303.147,10.054,325.813
297.004,50.768,92.813,-179.873,307.4,605.971,331.404,-110.468,263.159
445.304,-21.82,21.82,208.363,-95.935,106.205,101.978,-33.993,445.304
601.691,0,0,110.88,316.021,342.743,68.493,-22.831,601.691
406.453,109.327,72.885,-170.678,303.516,655.422,262.589,-87.186,333.568
49.02,73.529,49.02,-285.196,-54.725,724.039,8.48,-2.827,0
403.801,102.96,68.64,-168.655,309.444,656.043,268.161,-89.387,335.161
568.746,-45.551,60.996,-16.214,293.511,238.911,520.128,-173.376,562.568
770.463,104.957,69.971,-31.678,671.956,532.445,162.407,-54.136,700.492
511.863,-43.526,90.255,-0.254,514.029,343.364,449.785,-149.928,493.171
805.286,98.012,65.341,-22.713,768.471,572.883,94.952,-31.651,739.945
833.107,101.04,67.36,-15.498,809.412,580.937,18.284,1.092,787.308
691.103,16.386,10.924,74.249,490.123,421.122,49.555,-16.518,680.179
691.688,32.808,12.699,92.374,485.129,397.704,-9.196,9.196,683.621
650.835,8.153,0,112.019,377.65,354.699,31.528,-10.509,642.682
649.902,11.482,0,125.656,352.329,332.823,0,0,638.42
574.228,377.119,251.413,-206.06,169.273,563.845,75.1,-8.617,322.815
762.579,588.279,392.186,-151.271,117.895,407.892,37.046,126.142,433.464
592.962,319.062,212.708,-193.852,233.871,575.502,48.675,0,380.254
780.425,425.405,283.603,-56.936,505.172,342.542,187.914,-38.293,496.821
851.609,174.171,116.114,-11.205,767.346,402.417,69.514,0,735.495
847.722,97.439,64.96,-11.169,831.102,578.139,-11.061,13.918,810.598
593.236,247.087,164.725,-180.607,299.172,593.368,43.849,0,428.511
867.863,54.994,36.663,-1.312,862.306,523.537,27.416,0,831.2
851.712,140.78,93.854,-4.793,801.975,547.431,-20.228,48.456,812.429
835.185,90.577,60.385,-11.303,827.757,581.978,-13.354,13.354,801.508
